Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Temperature (C),Humidity (%),C/N Ratio,Digester Temp (C),biogas_production
41.41344663,14.3899375,7.609709406,27.07899413,20.90945342,10.12292683,5.694435347,3.681859816,15.16943609,5.296847513,108.1522221,31.71508436,84.72811953,33.69843626,36.01942079,95.6168
17.0290576,21.36703725,10.69740655,16.88159453,14.01268365,7.232849228,10.4336308,3.028100066,18.67726645,6.796178183,83.6888452,28.61422922,82.27158681,25.37338478,37.99665529,74.415726
22.00629846,27.49776764,3.311894468,9.906242261,16.09213741,9.781774487,5.729386189,6.853156666,12.02626726,4.859233898,137.9168346,27.91200534,61.28135365,27.32468771,33.79937218,74.013565
23.37835175,13.02915219,8.221573615,18.27937497,19.25262233,9.829561787,2.999308124,6.974890681,12.65828371,5.88580564,91.73966359,28.51854075,65.47401698,22.33213636,35.90589751,71.94857
18.97783112,20.08113259,20.37784749,17.03864876,9.338906336,12.87707681,7.42204608,5.638077382,3.928134694,6.928042161,123.8837989,26.80586873,69.51408628,20.45268732,37.65456223,73.57492
16.21407856,19.85425109,17.81683618,18.27537259,8.248668145,6.907380604,5.710252301,2.478493135,15.07924949,5.929222755,77.45240746,24.82910957,75.48072562,23.95747241,36.70032483,68.80124
0.582993208,17.9791203,16.21667963,25.93980384,10.01004224,8.984644519,11.76400173,9.061341406,7.3593935,5.357489586,103.8967438,29.31931254,85.51562918,22.93913482,34.45292704,62.912548
14.52651666,16.77294276,18.13932697,38.76506136,11.58554296,11.10138279,6.521270311,7.958777188,10.95149139,0.727515733,119.7282891,29.39629108,83.96126254,23.49063562,37.99765475,80.207504
21.23716425,5.347256895,8.151182808,12.4295291,5.417365661,11.29057379,3.31355236,5.970448273,17.08231935,7.16218376,120.8851225,24.69703549,58.89614446,25.75743768,34.26734269,60.691006
5.788956003,9.56801955,7.582333146,26.77359333,9.104367903,10.44266481,7.925917127,1.967622021,14.46368868,4.739942333,50.92792118,28.69160976,69.11006554,24.24009321,34.18454865,55.660603
27.09834559,11.00983979,17.0252536,22.56035403,14.01484992,11.15308128,8.083974184,4.589775468,6.089800506,6.891225788,122.1999253,30.15020296,77.58236477,20.55545222,34.30016616,77.63126
41.29482593,22.82758998,19.44177001,22.63199127,24.47707792,11.24351089,3.655818352,5.883231292,9.098233932,6.188765667,112.6122755,30.63737084,75.5496229,20.38967007,36.53988204,104.273834
15.53262032,21.75106863,14.79456344,18.72210639,15.99529184,10.34570706,9.584710963,3.544451016,0.585042679,8.583134708,99.17355928,26.37659096,77.91793521,25.20403577,38.81411589,67.99831
26.23508335,24.52836405,16.51903233,6.288340652,17.50879486,15.44108441,10.55055909,9.768150131,9.531361979,6.837876881,25.54066827,30.15117055,86.41779696,23.57535724,36.32422884,80.71584
41.99557667,21.61676852,13.05148777,9.641736517,10.38330995,10.3942636,10.16547196,5.594334958,14.57808456,4.426921387,54.30416625,30.47510197,79.55776613,24.91792918,37.61707676,88.17717
20.99142007,15.5701523,7.026979411,25.54376273,19.28800537,9.895831837,10.98278427,1.408097269,12.22100287,8.360792071,98.3822766,32.47817553,66.81193368,22.44673969,39.88099942,78.15553
23.45889051,21.38538203,21.3814384,17.32446735,12.46524026,19.82756306,8.515963504,1.910763956,13.6900315,8.172932608,69.13687181,27.29250494,74.37102026,19.60244929,36.45850307,85.00564
37.86217878,19.20242512,26.125907,17.00210199,17.66309257,8.351545078,10.66511716,6.209308237,15.19515277,11.34676355,111.0866947,33.3329963,90.1991944,22.60808296,34.12666477,105.57973
35.8579699,10.48492992,6.680458194,22.38560631,17.92432335,9.051261929,7.511835326,7.559780861,12.4694871,10.13995361,111.834477,30.31918951,80.44608134,28.00249109,33.29552134,85.6675
35.71983595,15.84077828,8.721156374,1.203081682,7.413185892,3.140702858,8.017446758,7.518473888,7.029134163,5.51735856,133.8151312,28.02377175,77.78237549,25.69076147,36.45502882,69.92463
12.76954386,21.94650406,16.18434839,17.63616543,22.69112091,8.050737062,4.109591147,4.828150232,12.05368464,5.947887969,118.2149259,34.17195956,81.17998503,24.19210921,35.75001874,77.856094
21.11174281,12.23248073,14.074299,13.72382262,11.02167825,8.181896116,15.75626511,3.941111177,7.235524968,6.762072577,49.09787281,27.1181757,71.54398758,26.6381158,35.02692501,64.46308
23.41223628,30.21222749,3.626974312,28.53465729,22.6283765,2.428317629,8.986149879,3.705965607,13.40456714,4.867874739,75.54436746,26.46207568,51.30063641,21.83173299,35.66464842,83.17047
21.64333941,9.39746347,13.05439692,16.95016898,15.72765786,12.22403085,6.579038238,7.622919279,5.197055338,1.759310594,128.5961298,32.64256869,87.18539907,25.57037661,36.47132319,68.147095
32.70600689,35.00399779,5.534430578,19.06170306,15.27537964,10.99101656,3.988776608,7.271325556,11.53982774,11.68136795,163.7182319,26.26207623,73.14747612,24.12440114,32.97561997,97.40413
11.09089916,20.89435127,8.053414228,22.39504117,13.05653854,16.98794727,8.048343354,3.929222728,13.69209225,4.372245359,123.6417816,34.71196201,57.28226729,27.48726559,37.53600774,73.58446
26.99055222,14.56361,14.41670701,18.23647136,14.38077691,10.44792588,7.024239848,2.999049611,9.895114268,3.004860132,95.02446834,33.43248098,68.60773429,27.36472478,38.2750071,76.22682
38.03291153,14.49775244,13.3169487,22.21240611,17.39298964,13.66303216,4.082670472,5.128602636,24.15087066,5.205123993,107.4121856,31.3203201,81.06834654,24.79545894,34.89980473,98.33809
12.94699734,14.49762826,9.883235838,15.35906481,17.70436936,14.22848098,7.211414777,5.392020187,15.26844264,3.815091301,100.853402,26.72705931,87.35354599,21.66628435,32.68232736,65.35324
33.58169435,24.57291392,12.47408944,25.69596486,14.50691211,13.50198086,7.611261376,4.440400032,18.65159287,7.978702314,93.32735971,29.9463177,64.77534378,29.16085942,36.43609301,98.70296
26.16938744,15.62072405,4.405364232,22.56378018,7.651662445,9.353159067,7.900839697,10.28846451,13.80214065,4.93333132,108.1281511,24.75989965,83.30056555,22.51489991,39.03910263,71.301056
24.7977264,25.55978217,15.35002747,23.65760268,14.18052117,5.478442895,15.10674597,1.505363312,6.843543755,6.808858277,145.751662,30.9924529,76.40270754,28.26888367,37.90063106,86.83403
9.971035535,22.60097891,14.52904004,9.583287223,26.86748779,14.76879953,12.04744741,6.366424924,16.24966121,9.757510166,70.34747491,32.94709955,66.24791401,23.45561046,36.38231796,78.69636
16.53044358,21.95110325,14.34940884,20.55044673,9.582646752,8.267679927,7.474289547,4.329391032,4.860253214,5.661553384,84.36140603,33.19988054,69.96728062,31.40723548,37.48778554,69.66156
20.13482146,2.816797191,0.382968207,32.04823365,14.4597351,7.741487497,2.44074295,3.232399207,24.56295252,5.606019739,126.8355584,26.47243251,93.57579882,22.18616516,37.9565958,71.55457
26.83692914,16.51617005,17.76804706,13.17130692,19.24969263,8.14333928,11.84204437,6.413269336,20.31801002,8.325324881,58.10554533,27.31166461,80.67217001,25.48020767,39.13816566,84.23301
31.28505346,19.53692635,15.37922763,15.4506033,7.984992234,10.63081352,3.046246125,4.168446329,9.903159224,7.430498506,70.25553627,27.69162823,94.63112346,29.39775856,36.74376115,77.3266
13.61862784,15.68950597,5.887672964,26.26472021,9.034288875,13.33128975,1.140790153,6.627411218,16.61591116,7.985094434,103.0548514,29.20388211,87.18330243,28.55313904,37.67611019,68.44796
25.82607243,13.49057913,15.47106193,31.14836543,19.06322828,9.549666908,1.495654467,3.406165031,18.72914189,1.727951937,78.25847543,31.11977434,81.22247307,21.82806211,36.40338003,85.89319
25.2597772,27.11614963,11.51262467,15.6808756,16.66797218,4.715879863,5.040051654,5.725543679,12.86257752,7.538124093,97.73725,30.18431009,66.00829684,25.31485087,35.26933746,82.19818
17.74745581,14.86860045,8.753793332,19.3912003,12.97087791,9.409223433,4.881733516,1.212726753,8.043263499,7.567169862,60.00954762,32.75943146,67.32366645,24.23424561,38.42234075,64.13692
34.31605249,10.47823473,8.997966324,14.0825399,9.282777256,3.894891354,8.973872009,4.395273404,3.081379763,3.090967029,122.9295571,29.17118225,93.0038159,27.75935567,35.05185152,69.06613
22.76123015,26.85604734,12.48383823,4.029585993,10.79679724,8.349093782,1.40174903,5.846853213,17.74380666,8.79337119,81.74896288,30.0965032,79.78518947,29.56085948,37.38276911,75.244225
26.71950446,24.31932039,21.74003331,35.05557051,10.38967501,7.628689578,8.882858834,2.940473553,15.39763567,7.955481095,132.9421166,33.1971976,84.31031365,24.6423657,35.89072662,101.550415
27.50593073,11.23844949,12.13571781,31.01992422,7.981309501,12.15248159,8.677307933,5.39098714,13.60060009,4.450579278,87.92106459,28.35875122,78.34906391,23.96858779,33.8674134,78.83942
12.56930114,28.27359698,13.68229421,4.997352391,6.232035477,17.65465747,9.991946221,6.976235882,14.78568167,8.49653193,72.87937744,27.55831609,74.77172169,27.07472135,40.46126886,69.650635
3.880484723,24.74691316,10.25488872,4.919068807,13.6188918,13.30225335,4.612904486,3.008676037,12.11008952,5.949696924,122.8932648,28.12028983,64.36495851,23.60077054,35.18934173,57.47629
19.93129907,22.03443655,9.404878852,38.51149075,21.36768641,18.56501029,1.882552847,3.455375858,10.81254221,5.291650219,90.97947929,22.6655969,79.53192977,24.42131125,37.31509382,85.306015
23.11413772,20.09332608,9.733160369,21.80955777,10.49710738,1.51147054,9.624816952,8.442152702,13.87466744,6.176123902,138.4493556,32.2978286,84.24406776,31.32601,36.07976078,79.358444
27.11691206,21.32476639,8.472924415,3.123722501,13.9708957,12.24520755,4.930470777,5.809397867,7.729237337,6.574408878,110.4884679,29.70327519,91.76863452,21.82649503,33.811643,70.04886
33.28098258,23.49382421,11.03327239,21.81639243,8.987739069,17.3950991,8.627275978,5.654275979,10.21295345,9.297202495,93.06905897,32.61631972,59.96798121,20.37590802,32.87832668,90.907745
38.2947881,18.70004528,11.65322218,23.08597894,3.064074276,6.403367827,11.25616935,4.513905044,6.412584705,2.176490795,118.3383805,31.44153147,84.90247778,20.884722,34.08869331,82.245804
0.511774194,17.65598366,11.49285103,19.56178889,17.45731974,0.663807241,13.16751608,6.767353502,11.32996231,5.745106658,134.0501493,29.44386539,67.89889598,25.51362118,35.70284676,60.220802
18.69568293,23.40964662,18.95902194,18.45655077,9.683509321,7.58016543,6.55288042,4.172770883,16.93146632,5.826757959,92.22512404,32.67360559,66.27708258,23.87976159,37.90515012,80.05989
9.433512293,14.2830064,6.543307027,22.85919976,21.79123214,9.391633188,7.480951468,5.725313557,13.72321331,5.589011466,101.6744523,25.80631403,63.17630189,25.33308865,35.41469789,63.275776
28.62551344,18.33579387,9.560470879,3.879893493,25.63057363,8.215478602,4.184918394,6.373246296,19.90241456,7.329189009,139.6928794,30.27806003,69.64971566,23.14727592,35.82385491,83.033295
48.07237796,14.95052894,7.298687557,21.0777855,19.39043808,2.043735693,9.503607128,4.596064571,8.106338642,5.962773945,86.58394036,30.12465862,70.71729691,21.65503189,32.86852804,90.42225
33.53064918,11.27187396,17.37418723,17.32047283,8.198126228,3.766332389,7.275781663,5.36909787,10.1660697,5.867288328,113.9643413,32.26006508,78.23761962,26.40993324,36.47186235,78.764435
16.17201396,19.64667207,12.67972726,36.0796266,15.72497567,19.46522422,4.825362156,5.415570413,7.168819851,4.185248308,88.74624378,34.14496193,64.68293667,25.50588083,38.03849963,81.264496
21.74700831,6.377813252,13.87154258,16.82095292,13.11604479,14.48099531,14.01802827,4.976921591,16.09458774,4.466980002,118.7078181,26.74949317,88.47469399,24.28150441,36.35594071,70.71042
25.61161919,13.70108109,3.648033357,17.26797473,18.29358286,12.08075097,6.245973027,5.275091269,24.94643897,1.846576245,108.4646289,24.01491861,76.98209885,23.09765339,36.87679652,75.52486
3.947390721,21.16610668,12.8063548,21.55035511,8.265404237,7.752429266,4.855600644,6.151114224,9.788966143,5.55712831,90.68302872,28.27943129,98.13395311,25.82236598,34.98989561,59.135166
29.67007201,20.54818427,8.799626825,14.01495629,14.09238665,10.64750155,3.114979577,5.984141715,14.23231199,5.817947189,101.7134092,24.12022445,54.02979023,25.63650035,35.33473445,76.84444
28.06182031,24.32572313,20.95496509,10.29441781,25.04919529,13.71915628,12.16782979,5.119467329,9.416597822,2.414564759,116.4058119,33.62149093,84.88975518,25.69065918,40.93892908,91.72186
24.0337841,19.82430612,12.96995062,19.92257258,10.85852351,17.44404065,7.230143151,4.133505665,12.5604229,9.875288929,120.6482276,32.66375329,77.89188084,26.52182002,39.27941436,83.38041
44.59481621,25.56491138,13.96123082,11.80965305,22.24373468,7.925314171,11.70755299,3.413857732,2.821178626,2.622320453,98.47551786,28.99795942,59.60389152,26.60525342,33.55473711,92.60367
31.99388298,27.60569814,14.25851421,14.43128385,14.68471433,10.10447596,3.571709915,4.065990205,13.0498728,6.730271063,111.801034,27.76204279,96.59193787,25.52311376,32.85393795,88.13669
14.34871989,16.00303328,20.84450097,13.71727573,23.2369161,4.683766472,11.39053015,3.59741563,9.505355047,5.992301286,151.2015325,26.84918591,77.69481244,24.5092682,32.77306118,72.91905
16.10339929,5.116081871,17.6494534,37.20645524,14.51028407,8.393050447,11.97894999,5.251738166,12.55701878,6.99327691,160.2296465,27.69185478,65.95502049,25.46618881,36.53020498,78.47666
30.78973497,12.06572938,17.49183506,19.76033253,10.97525507,5.85029183,8.68181412,4.755620252,17.63968422,6.542328579,90.5290456,30.33997236,59.96676486,24.78271728,38.67530408,82.49313
25.38067229,17.42707983,7.344904339,22.4374138,11.69431297,5.526862914,7.838759895,7.926383158,15.36212903,10.1209458,47.11516207,33.74827306,80.08852919,26.27227222,37.70362851,78.11008
15.88163441,17.77655243,8.49747185,24.9949376,7.13969231,13.03726926,1.753291437,5.374869704,21.53195132,11.87305316,172.725062,33.17323672,81.23564239,25.32492957,34.49946282,81.85453
23.89305595,15.6710579,3.112916631,9.758400848,22.4655639,10.71242493,7.887955524,7.434702483,19.24913015,5.853029643,111.8652551,30.06323286,77.96539495,26.731055,33.55157442,74.87307
23.5510003,25.08223224,11.92531576,10.5551533,13.25707262,7.671805985,7.032254206,5.227902433,9.167441186,5.810302202,111.1879317,24.99795754,52.05184395,23.28133088,38.3480858,72.35225
29.70672863,12.61937923,19.30570954,19.04480182,14.01208801,11.96891883,10.19167877,6.643195756,16.50192233,5.829416726,94.80250023,31.49377464,74.99353762,24.45639318,36.31221655,86.18645
33.84534449,17.41067759,15.38698747,15.7592675,7.804062018,14.43779441,12.0100468,9.181302543,3.731196113,3.891906361,86.36745512,34.19537456,67.07813432,20.30435293,35.56568342,82.217514
8.981204088,10.30480274,8.394832834,20.27096481,28.06750076,12.0033078,7.198186222,3.248992798,9.848263801,2.729817555,57.78535947,26.43913494,86.41332276,25.62942365,37.06469083,58.595814
21.11453133,24.89974715,13.28795666,31.22179616,5.483565101,14.58867922,8.989992526,5.402006937,9.830181239,5.258607603,140.9230404,30.36331599,60.21933625,25.61117427,33.9910368,85.24893
21.45300067,14.16298065,11.7986666,21.00327116,20.00566421,11.82133802,3.509970205,3.970468362,12.05015335,5.344182566,67.44187506,33.42382639,60.54390144,28.18705484,33.77329962,75.33345
34.58760072,16.74594746,7.481973346,25.25316892,22.67072227,10.1366,5.278924257,6.305537297,12.29902962,5.459290819,97.45247744,28.10583155,74.97304324,22.08446441,34.98859226,87.26658
23.3288028,14.5793296,18.8514441,21.70299576,25.41936782,3.628416843,3.513908065,5.824633355,13.46462916,6.503294669,100.5764364,26.74645333,62.61881175,29.22683904,39.53593907,81.28879
20.43540979,23.27484385,14.21121911,13.9792335,20.11353718,14.95585149,9.951186897,9.896400158,9.368452974,5.923445592,43.87207816,31.13606878,72.30359852,24.1380917,35.82179181,78.31014
20.70609514,7.078339799,13.66137028,12.75735176,14.15098409,8.284784108,5.915904417,5.049676111,11.32814027,4.907184116,83.30627418,32.29489563,64.22612488,22.79687809,36.60347432,63.03008
15.43719156,11.28783808,14.07006575,31.46089685,20.96434721,13.25158045,9.206062401,2.4534661,5.466840896,3.13109038,151.0689213,29.95318348,66.14297725,24.20613386,32.46893437,74.49867
32.03440024,6.631039991,12.1551032,13.68571071,14.16165519,7.252374895,0.248267841,5.68574171,2.342475597,7.233234665,83.18087407,33.10144485,80.76062226,23.52908021,37.95409942,68.32855
30.65360834,17.6818418,8.418248216,19.7956436,12.79019282,4.96700489,8.17769276,8.064027528,4.020199937,5.526940303,127.9276515,29.38984939,81.82787002,22.35603493,35.70062179,75.0133
10.3439168,18.13804319,19.01964424,23.43867419,16.90423851,19.47707208,10.88246219,4.156318132,2.51232548,5.507259347,90.58457723,30.4602165,77.50457716,27.7406018,36.08646296,71.159256
13.63887705,14.40956337,12.77014755,19.56743153,21.11206488,8.907505031,8.213675048,6.428366781,12.58568308,5.749793085,95.47912469,29.93084489,91.70855326,21.14177492,36.87514634,70.407135
36.13530618,21.70668436,16.39776636,20.87136599,13.86849825,6.252594375,6.552847994,5.992222348,8.2731783,4.473648393,113.6863639,27.26388953,70.74737237,27.05388702,33.66278747,87.542206
10.48570477,31.11211784,13.39634582,4.618214541,13.84918932,9.846650992,7.765346063,6.823917163,9.666659297,5.709283673,43.83151185,34.12773019,83.91486655,20.02530638,35.17000671,67.99943
27.77868086,14.49425751,4.921173188,28.46065984,16.63480563,6.8241328,0.129692987,3.758713653,12.07382808,7.46556463,50.79056243,33.51540852,73.74414986,26.14806046,35.58741366,76.66173
32.46454825,10.94062232,11.53447273,15.48917264,24.4219361,10.68051427,8.6914755,8.599189861,6.376149699,3.128537551,145.3934445,28.25223087,70.28482712,25.04261204,37.54726912,78.96414
23.42653699,10.04824796,6.084230174,28.90488887,23.03002708,11.03531217,5.902294506,0.228007776,5.859774854,7.511332501,117.1713914,31.52385015,77.45117116,31.83199349,35.00779676,76.5237
24.97456117,17.86832021,6.944069416,24.14918312,7.453092251,9.200639125,9.601902663,6.537596797,13.59847258,2.349607422,119.7809576,30.13987002,78.4047161,27.95986925,35.05742958,75.43559
1.398970126,8.919123555,7.482026064,19.56853504,24.01986847,8.041043933,12.37288141,1.658573971,12.68727707,5.382519999,70.31599054,28.65630136,77.7691812,27.46766051,33.37935262,55.392544
35.42218487,18.70399139,16.39597102,22.70719307,12.82254173,2.53743537,6.186851292,3.42297666,8.289171614,6.389259818,131.5728385,29.57811351,85.91355953,23.46386377,38.52914768,87.23688
11.66829914,11.57467492,7.517788932,15.8668439,10.07589531,7.300509993,16.2051665,1.284404198,11.33274848,9.111880278,154.1820852,29.12887266,85.92154455,25.24455403,35.97724865,63.656414
32.25674512,25.28695335,4.895805327,22.23390223,15.88266501,11.52522009,4.54601944,3.930820042,19.59737145,6.858683734,109.0854492,27.35158609,71.86929477,22.49097889,37.90881324,90.2928
25.94294817,13.2115086,4.616316404,40.86246083,14.1729885,7.624585661,9.169818137,4.43378942,13.05018233,6.336206032,79.58954084,33.35627564,74.83442778,24.11460194,35.05891245,82.96854
17.05438373,22.93468643,8.672284055,21.81568506,14.34327325,11.59255578,9.522810826,6.443911212,1.545441537,5.105368788,60.51948647,24.09155912,77.24370345,27.88621391,38.54393445,64.91664
37.25381868,37.70386101,8.177329248,27.33579872,15.75880428,9.878396811,8.032531114,8.038406247,12.60495013,5.574921133,90.09569597,27.88634864,78.14740591,23.52169318,35.52722533,103.47197
9.127410711,14.15984326,9.355908092,24.80356291,9.329136,9.023067885,10.40373116,4.477084049,16.11249596,6.278243644,143.4668843,33.09179837,86.57228939,20.31018397,33.77786494,68.469574
23.35512495,18.04734393,13.18726956,18.11656925,17.01146379,9.216263016,7.106913799,5.264076997,9.495497151,5.518362109,87.79631128,33.03594795,68.39926047,26.56745521,35.59144675,77.14584
6.688059105,28.1127509,6.186853661,23.96573518,34.9889468,10.77596367,5.584230492,9.345567746,18.02699768,4.889446238,118.1813751,30.94323517,70.35809802,24.45340012,33.8758418,84.15558
24.09018657,12.33259059,22.49985227,1.654496005,12.80532963,7.781384978,5.706218166,0.958324468,13.13970287,6.896074035,148.1036082,33.37418997,72.10367787,24.89189494,37.77388977,75.22191
35.69729085,23.71684523,16.43797655,18.07384011,8.03467676,7.222587006,4.867266858,6.075578646,17.08494043,6.867151747,173.7573464,32.77903742,68.66874715,26.07956424,33.40353416,97.68793
22.7994033,11.38242412,9.074761872,21.6062122,25.01886623,14.78449455,10.58468938,5.380429137,13.47148707,7.827816239,86.63336065,31.27369201,79.63793371,27.12105575,33.59843075,79.42204
27.19809302,26.74963498,11.66916912,10.13064651,6.527052869,11.69815084,6.62805017,4.708453728,18.25156081,4.835066314,109.6224632,25.34819285,66.55568237,29.79404237,36.18017634,79.780975
21.40360287,15.81880637,12.34675468,28.28687282,15.94125309,10.65299635,9.565381176,3.407279077,8.108033019,6.634103688,73.59896611,24.30795286,92.5100225,22.72436791,36.51550522,72.81111
31.78163923,11.85120587,9.461669566,30.33209814,24.50726372,2.188692054,1.065805731,5.472925792,10.25280053,5.232859432,65.63733913,35.3362326,59.08379319,23.93353678,33.14059828,84.67788
19.1718487,11.76251397,12.39890659,18.59190281,12.07775189,10.45684855,4.870387076,2.065234682,20.07838533,7.636738256,132.7036597,28.65840941,87.45526866,23.04013701,33.92053641,74.17939
36.89867555,25.22960426,17.29818495,26.47996283,8.454063794,0.227747661,6.089913832,5.541806407,20.92299064,6.836175994,138.6195428,33.10853154,70.94405619,23.95867871,35.00874177,103.67296
1.738832897,6.941187103,3.209280627,29.18663402,11.31260806,7.398029215,5.768144122,6.660465997,9.911935225,5.40827385,77.47143377,32.02581889,75.65153705,28.95741014,36.25757328,51.171135
19.6770571,20.57507375,15.08782366,6.760348195,24.7273651,9.961200517,4.12825128,4.276593981,8.05104654,5.872679383,63.65738884,32.05577288,75.64820842,26.47223904,34.84781919,70.87143
29.34565432,6.189390458,13.6827999,21.52251923,7.060927242,8.603726982,12.27647847,4.701170655,13.14900896,5.678627569,120.054745,30.08827386,71.57990295,30.30897969,38.00443342,75.27429
31.55869841,22.27509717,2.111518175,19.03355129,19.5798356,15.95963984,6.339148506,4.180890628,11.07917954,9.331732718,107.8545851,29.62650703,75.87161618,24.00247802,35.60694643,84.662254
21.77239326,2.892743269,8.542137439,24.06107834,18.65499716,11.41845136,7.512253777,5.868191868,9.975795262,6.794293315,62.24438832,32.08422203,78.64042778,21.47803049,37.65402783,65.738205
39.29758728,21.60338967,7.83007267,25.92430195,9.616852504,17.24659306,8.598449634,4.376683125,3.278184818,6.780240485,105.3172712,30.67730185,85.90688416,23.34573912,35.95451609,88.59792
20.85017396,18.56824847,12.22840962,18.89547222,15.43560323,11.44810945,5.800145039,0.908237079,15.03959496,5.470310695,107.7330487,30.01115701,71.54940978,30.46766205,37.89933365,76.47052
27.50886242,25.91060028,11.92582695,13.26095595,23.91319121,11.20870713,6.8369508,6.321279801,13.66027858,2.127468563,144.6191109,25.80029581,71.83066247,26.51371746,34.15958743,86.03768
29.16469115,7.143482764,7.254273912,24.00077688,1.591207704,5.051440959,6.407060628,4.704900145,14.12132951,3.520958406,136.4992546,29.15147385,81.55634427,20.57657833,37.69098243,68.512924
28.24885818,16.42429009,12.05266231,23.52622761,12.86885544,12.16057131,6.295582509,5.430611371,12.71407348,7.438159265,101.4158239,31.38040004,78.2395729,18.97471837,37.10029354,82.80928
17.88928391,19.26381125,4.534512525,19.98568298,4.270276934,11.38941362,10.98379298,4.905442211,12.65747876,7.426526144,114.0621477,26.25558639,78.92485705,22.57346306,36.38308453,65.98622
17.54108376,9.216187627,10.33106969,23.25251198,17.86975134,11.55356461,5.80745505,4.829550936,9.232651032,6.513494809,100.0887393,32.36561513,57.58668071,29.4616258,35.6310847,68.57987
27.78376819,16.49174561,9.73966236,18.62570578,6.992169928,5.549182851,6.614244174,4.940413751,14.07025758,3.795755793,125.655514,28.21490748,71.92790564,28.36452266,34.51111295,73.337524
21.61260521,10.18749707,12.32117166,18.61839411,26.78335466,11.19942183,12.02169837,2.028652359,13.03146014,6.081977774,93.48775331,21.29050008,83.74750832,24.27777125,35.96190487,72.341934
30.59137031,28.1120688,7.769877424,3.69076099,20.59270317,11.02939274,12.50030187,5.732681183,19.90648913,3.341874735,123.0534262,28.45086233,89.18216715,26.5616192,34.40984743,87.16817
21.42128995,25.41475362,14.60073997,35.56600107,17.51717978,13.83499884,2.782396182,5.259283362,11.75519762,9.138028551,78.12300327,24.01191187,65.20227882,23.28764186,36.47473638,89.05127
4.560958896,20.12312577,12.61897011,35.19057932,14.58606525,10.66053084,10.24067294,7.064006623,8.72027249,9.897331387,132.6812865,36.64861085,83.9189014,26.94615184,36.14985262,77.99675
35.92120563,32.36166174,6.894084497,7.717911154,14.96377577,6.650981335,10.55409876,3.284620374,14.22485905,8.409767338,120.0792874,30.43721062,84.64402949,26.34013641,34.14470463,91.438705
30.72344678,10.70666458,8.426584069,26.20126733,15.05839612,9.496327427,5.42363855,8.952243584,10.99638422,5.501602577,115.5552151,25.4661802,72.10562444,26.93934694,36.13966217,77.38898
52.94484058,27.73374021,5.422759949,23.48316797,14.24567868,8.851550466,10.12009691,3.730101667,14.56899397,5.759387256,85.46191074,34.40419788,66.36463201,24.54819579,34.37008339,109.08316
24.19915983,1.271888042,12.85480717,16.15844628,4.666400933,6.072500104,8.407195293,5.307644918,9.225911834,7.73589044,53.9054778,32.53631465,82.70538214,23.53867553,34.90287958,59.05508
28.38685458,16.73279525,9.881220196,6.195437976,22.95718994,16.75252664,7.57771861,8.148569194,15.91727919,5.630291214,92.67068721,28.06754881,75.97948187,25.47475008,35.86964124,78.87458
20.8355927,17.569866,11.95859997,23.56486415,10.50470373,8.884001314,9.945469172,1.276715842,8.110725953,6.044077288,115.2509501,29.49022273,82.53708439,28.96389057,31.82926554,72.33676
38.61903115,16.6766376,17.68758891,11.28058159,15.77355309,16.0386083,7.371035381,3.977802736,16.29018166,4.587240349,121.1199259,28.84046381,85.51712495,24.12328387,37.63634334,91.3582
18.37645502,27.55332674,18.84743725,17.39782346,8.336139253,15.3569423,5.057252037,5.91582806,10.38594416,2.967956121,130.6353324,33.87216021,56.42592985,24.70644091,36.18355221,82.41736
31.6077933,20.84822152,16.23559345,23.05834769,19.56491268,6.688616017,15.38391006,6.462700346,14.29819422,5.114626008,114.989328,30.59716349,74.17079529,26.25476908,36.53618741,94.95601
22.35423369,24.28161024,12.49331943,8.299638581,13.31346073,8.056794746,7.538254974,7.936435122,10.05497038,6.978843395,134.5696696,30.24802518,76.64446169,27.93865239,35.34893407,75.322464
24.81125242,14.36708483,17.85160745,19.56112445,10.62274568,6.153351049,10.9011967,3.705766065,16.72496695,4.172481401,134.3791629,24.8875353,66.39526529,22.72472653,36.50421907,77.95493
27.44687214,4.533232903,10.63261597,10.3955466,14.42920245,9.135035701,7.599789009,7.331357549,16.53413323,5.780795006,106.265209,29.24921148,83.01632534,22.93498927,35.36162278,67.97449
17.58445024,22.16665443,11.78034555,29.76684013,15.62059962,13.38826088,10.03218079,1.684803877,18.09730578,7.655832834,138.5698171,32.58416013,55.249412,27.54891511,34.05458267,89.76213
40.64515856,17.06240509,6.405484097,11.99900256,19.22684681,14.14180607,10.60067728,5.867544972,8.675441395,4.343994124,80.8680889,35.57329284,65.00800653,30.83633091,36.34795192,86.93132
11.69424581,18.01445498,8.380346664,28.05674846,23.25957846,12.06973409,6.729148733,4.765763136,13.78656922,5.36169546,139.7818532,30.26467685,76.40955918,30.5963693,39.13619791,76.25398
34.73538621,14.45944831,11.11084799,22.7075673,21.70579353,5.507303795,9.586567247,3.554228315,11.44149577,8.898337609,106.1693659,27.5781303,74.12598758,23.34760832,36.28967372,86.65862
29.03037371,14.92652791,1.754010564,26.32267731,10.65959861,6.489999986,6.359157743,3.410020361,6.632805731,6.498863574,149.4096167,30.10189908,71.86175425,28.74462149,36.54726336,72.96437
